Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2028-08-01,Widget C,East,562,65,Female,4.52099197790226
2028-08-02,Widget A,West,850,37,Female,4.84361661651584
2028-08-03,Widget B,East,935,55,Female,4.57200544958599
2028-08-04,Widget C,North,907,21,Male,3.87671209620792
2028-08-05,Widget C,West,286,32,Male,3.33997093442329
2028-08-06,Widget D,East,819,41,Female,3.75704654186382
2028-08-07,Widget C,West,831,42,Female,4.75643688293076
2028-08-08,Widget C,North,289,18,Male,1.99999494089533
2028-08-09,Widget B,East,487,24,Male,3.14048203069362
2028-08-10,Widget C,North,528,48,Male,3.75843207600163
2028-08-11,Widget B,East,957,29,Female,3.7169880052971
2028-08-12,Widget B,South,383,59,Female,2.00911583830735
2028-08-13,Widget B,East,963,22,Male,3.34692610955901
2028-08-14,Widget B,West,336,61,Female,4.18365256968063
2028-08-15,Widget A,East,293,67,Female,2.90031592020098
2028-08-16,Widget D,North,386,59,Female,4.17319230679494
2028-08-17,Widget A,North,870,55,Female,2.43953039101822
2028-08-18,Widget C,East,857,29,Female,4.75504050865504
2028-08-19,Widget A,West,235,56,Female,3.1357137619964
2028-08-20,Widget A,South,891,35,Female,3.38379180317046
2028-08-21,Widget C,West,882,19,Male,1.12544627521835
2028-08-22,Widget C,South,270,27,Male,1.68107654851438
2028-08-23,Widget C,North,258,32,Male,3.53173552188418
2028-08-24,Widget A,West,300,47,Male,2.67948148712909
2028-08-25,Widget A,South,586,61,Male,3.0326551618327
2028-08-26,Widget C,East,656,34,Male,1.2518856349348
2028-08-27,Widget D,North,875,21,Male,4.33654095364154
2028-08-28,Widget D,East,682,24,Male,4.13802240918487
2028-08-29,Widget B,North,603,58,Male,1.7414159028874
2028-08-30,Widget C,West,975,48,Female,3.53731742902952
2028-08-31,Widget B,West,470,68,Female,4.27326084661709
2028-09-01,Widget D,North,202,56,Male,3.5634165456624
2028-09-02,Widget B,North,224,51,Female,2.24159238118338
2028-09-03,Widget C,North,412,23,Female,3.62444460191267
2028-09-04,Widget C,West,897,67,Male,1.84184699073285
2028-09-05,Widget C,South,557,55,Male,2.27301998911768
2028-09-06,Widget A,East,329,62,Male,1.96027861242871
2028-09-07,Widget B,East,757,68,Female,3.22770040956083
2028-09-08,Widget D,West,981,51,Female,1.43290658706219
2028-09-09,Widget D,East,296,61,Male,4.73324152139336
2028-09-10,Widget D,North,984,32,Female,2.33404941465147
2028-09-11,Widget A,South,832,31,Female,1.87588050842321
2028-09-12,Widget A,East,522,23,Female,2.98619925440733
2028-09-13,Widget C,South,671,67,Male,2.10799127381886
2028-09-14,Widget D,North,709,54,Female,3.13961634553058
2028-09-15,Widget A,East,270,67,Female,2.39403659912834
2028-09-16,Widget C,West,481,49,Female,1.52826724307616
2028-09-17,Widget D,South,272,20,Female,2.06358096810905
2028-09-18,Widget B,North,762,20,Female,2.7537593798461
2028-09-19,Widget C,South,552,39,Female,1.1211729059185
2028-09-20,Widget A,East,449,39,Female,4.08257010805905
2028-09-21,Widget A,East,733,27,Male,3.48729825836166
2028-09-22,Widget C,West,593,68,Male,3.40543842911342
2028-09-23,Widget C,North,719,20,Female,3.18419972753106
2028-09-24,Widget A,North,103,29,Male,3.36125268930027
2028-09-25,Widget B,West,192,46,Female,4.73860781082888
2028-09-26,Widget D,West,105,65,Female,1.03427684324296
2028-09-27,Widget B,North,387,34,Female,1.191198838631
2028-09-28,Widget C,South,717,24,Male,1.76597363972321
2028-09-29,Widget B,South,245,30,Female,1.6692055199726
2028-09-30,Widget A,West,882,19,Female,1.72477783787673
2028-10-01,Widget C,South,523,21,Male,3.6877755433946
2028-10-02,Widget D,North,989,27,Male,2.83793320420066
2028-10-03,Widget A,East,707,56,Female,4.96711551333877
2028-10-04,Widget A,East,556,41,Male,1.90754365921178
2028-10-05,Widget D,South,840,34,Male,2.24332040410998
2028-10-06,Widget D,West,301,69,Female,4.9369628672066
2028-10-07,Widget B,West,311,23,Female,4.32703256320899
2028-10-08,Widget C,West,105,36,Female,2.87919688271413
2028-10-09,Widget D,West,723,22,Male,3.21838754218396
2028-10-10,Widget D,West,475,49,Male,4.37271168261136
2028-10-11,Widget C,South,990,27,Male,2.92392098418531
2028-10-12,Widget D,East,546,26,Female,1.82409489432834
2028-10-13,Widget D,East,934,44,Male,4.31377815421754
2028-10-14,Widget B,South,205,30,Male,3.15108996510257
2028-10-15,Widget A,West,750,36,Female,1.61217038865529
2028-10-16,Widget A,South,910,38,Female,3.02234332473759
2028-10-17,Widget A,East,500,41,Female,2.65281352238744
2028-10-18,Widget A,North,195,55,Male,4.50737012752703
2028-10-19,Widget D,South,487,21,Female,1.50422172544281
2028-10-20,Widget C,West,551,41,Male,4.5008392177921
2028-10-21,Widget C,East,948,52,Male,3.04884406724114
2028-10-22,Widget B,East,908,20,Female,2.61745771992459
2028-10-23,Widget B,East,515,21,Female,1.64786873761176
2028-10-24,Widget D,East,825,54,Female,3.80327185055472
2028-10-25,Widget C,West,603,57,Female,4.70722683644016
2028-10-26,Widget C,North,553,65,Female,2.50150941559728
2028-10-27,Widget A,East,390,52,Male,1.96634000268333
2028-10-28,Widget D,South,633,48,Male,3.21946766799663
2028-10-29,Widget D,North,292,61,Male,4.18474379373548
2028-10-30,Widget A,East,249,42,Female,1.01507077820213
2028-10-31,Widget D,North,979,57,Male,3.52550974558172
2028-11-01,Widget D,South,858,30,Female,3.38606400279452
2028-11-02,Widget B,East,878,21,Female,2.27260874321664
2028-11-03,Widget C,South,862,63,Male,2.80569201441988
2028-11-04,Widget D,West,614,31,Male,1.98785289664728
